district,market_name,crop_type,date,season,modal_price,min_price,max_price,price_prev_day,avg_price_7d,avg_price_30d,quantity_arrived_kg,weather_event,transport_strike,import_arrival
Kollam,Kottarakkara,Tomato,2025-06-01,Rabi,31.64,27.97,34.91,30.92,31.38,30.9,15760,None,0,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-06-02,Rabi,29.12,25.15,32.89,27.29,29.08,29.72,17001,Drought,0,0
Palakkad,Alathur,Tomato,2025-06-03,Rabi,34.39,30.86,36.81,34.91,30.01,29.65,14474,Drought,0,0
Kozhikode,Vadakara,Paddy,2025-06-04,Rabi,25.38,22.17,27.96,28.06,22.71,22.12,14496,Flood,1,0
Malappuram,Tirur,Banana,2025-06-05,Rabi,33.91,31.86,37.18,32.81,33.97,34.42,7639,Drought,0,0
Palakkad,Alathur,Banana,2025-06-06,Rabi,33.69,30.11,35.91,32.45,35.52,33.45,12984,Drought,0,0
Thrissur,Chalakudy,Banana,2025-06-07,Rabi,32.6,28.85,35.41,35.0,31.45,34.48,8168,Flood,0,0
Kollam,Kottarakkara,Paddy,2025-06-08,Rabi,19.98,16.39,22.78,20.29,21.38,21.23,12455,Drought,0,0
Thrissur,Chalakudy,Onion,2025-06-09,Rabi,38.72,35.5,41.34,38.47,40.05,40.2,11802,Drought,0,1
Malappuram,Tirur,Onion,2025-06-10,Rabi,41.46,38.53,44.94,41.6,40.3,39.62,8842,Flood,0,0
Kollam,Kottarakkara,Onion,2025-06-11,Rabi,40.31,36.66,42.69,42.12,40.67,39.18,14444,Drought,0,0
Kozhikode,Vadakara,Paddy,2025-06-12,Rabi,20.33,17.1,23.33,21.4,20.45,21.35,10444,Rain,0,0
Kollam,Kottarakkara,Onion,2025-06-13,Rabi,39.01,36.28,41.99,36.66,40.77,40.37,13279,Drought,0,0
Kollam,Kottarakkara,Paddy,2025-06-14,Rabi,21.55,19.12,24.66,20.41,22.45,21.99,9635,Flood,1,0
Malappuram,Tirur,Paddy,2025-06-15,Rabi,22.06,19.81,25.94,23.37,20.29,20.7,13602,Rain,0,0
Palakkad,Alathur,Tomato,2025-06-16,Rabi,26.98,24.18,30.35,25.35,28.52,28.2,15254,Flood,1,0
Kollam,Kottarakkara,Onion,2025-06-17,Rabi,36.02,32.53,39.46,36.53,41.22,39.71,9994,Rain,0,0
Palakkad,Alathur,Onion,2025-06-18,Rabi,40.47,37.64,42.64,40.47,41.51,37.37,9243,Rain,0,1
Kozhikode,Vadakara,Tomato,2025-06-19,Rabi,31.12,28.94,33.4,31.2,31.13,30.26,11595,None,0,1
Palakkad,Alathur,Banana,2025-06-20,Rabi,33.4,31.23,36.27,36.89,36.3,34.5,12235,Rain,0,0
Palakkad,Alathur,Tomato,2025-06-21,Rabi,31.08,27.75,33.87,32.32,30.63,29.25,17353,None,0,1
Kollam,Kottarakkara,Banana,2025-06-22,Rabi,34.49,30.9,37.62,37.51,34.28,33.75,16152,Flood,0,0
Malappuram,Tirur,Paddy,2025-06-23,Rabi,21.6,18.9,23.7,21.8,19.2,21.66,10520,Rain,0,0
Kozhikode,Vadakara,Tomato,2025-06-24,Rabi,29.1,26.41,31.84,28.36,30.66,28.46,11367,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-06-25,Rabi,35.96,31.97,38.85,34.09,34.26,33.37,10788,None,0,0
Malappuram,Tirur,Paddy,2025-06-26,Rabi,24.31,20.9,27.37,21.83,22.15,20.52,10417,Flood,0,0
Ernakulam,Perumbavoor,Banana,2025-06-27,Rabi,31.78,28.04,35.31,32.91,33.71,33.68,12329,Flood,1,0
Malappuram,Tirur,Paddy,2025-06-28,Rabi,20.66,18.11,23.9,17.66,20.26,21.9,7480,Drought,0,0
Kozhikode,Vadakara,Tomato,2025-06-29,Rabi,27.82,24.12,31.1,27.18,28.91,29.97,8720,Drought,0,0
Thrissur,Chalakudy,Onion,2025-06-30,Rabi,58.84,55.33,61.26,58.77,40.97,41.24,11215,Drought,0,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-07-01,Rabi,33.78,30.94,37.09,33.5,31.24,31.93,12417,None,0,0
Ernakulam,Perumbavoor,Onion,2025-07-02,Rabi,18.63,14.98,21.35,18.77,39.08,39.73,17954,Rain,0,1
Thrissur,Chalakudy,Banana,2025-07-03,Rabi,31.55,29.44,33.58,32.0,32.68,33.69,14234,None,0,0
Thrissur,Chalakudy,Onion,2025-07-04,Rabi,40.64,38.25,44.19,40.3,39.03,40.32,17123,Drought,0,1
Kollam,Kottarakkara,Onion,2025-07-05,Rabi,38.2,34.43,40.29,41.07,41.8,41.37,12925,Flood,1,1
Palakkad,Alathur,Paddy,2025-07-06,Rabi,23.34,21.05,27.07,21.83,20.0,21.77,12887,Flood,0,0
Palakkad,Alathur,Onion,2025-07-07,Rabi,39.7,35.88,43.69,35.95,39.35,38.83,13480,Flood,1,0
Palakkad,Alathur,Paddy,2025-07-08,Rabi,20.62,17.43,24.28,19.68,24.96,22.04,15167,None,0,0
Malappuram,Tirur,Paddy,2025-07-09,Rabi,25.4,22.01,29.34,26.6,19.84,20.11,14894,Drought,0,0
Kollam,Kottarakkara,Onion,2025-07-10,Rabi,35.88,33.36,38.52,35.76,36.74,40.1,14562,Flood,0,0
Palakkad,Alathur,Banana,2025-07-11,Rabi,34.56,31.41,37.25,35.97,36.95,33.86,20422,Drought,0,0
Kollam,Kottarakkara,Onion,2025-07-12,Rabi,40.43,38.2,43.43,41.85,39.08,41.62,15125,Flood,1,0
Kozhikode,Vadakara,Tomato,2025-07-13,Rabi,32.94,30.36,36.9,33.02,28.12,30.46,6908,Drought,0,0
Palakkad,Alathur,Paddy,2025-07-14,Rabi,20.33,17.53,23.29,20.62,24.57,21.32,12418,Drought,0,0
Kozhikode,Vadakara,Onion,2025-07-15,Rabi,39.87,36.35,42.91,37.86,40.13,40.1,9094,Drought,0,0
Thiruvananthapuram,Neyyattinkara,Onion,2025-07-16,Rabi,37.63,34.96,40.52,36.91,40.1,39.54,8847,Rain,0,0
Thrissur,Chalakudy,Onion,2025-07-17,Rabi,40.58,38.04,42.88,41.39,40.18,39.44,13784,Rain,0,1
Palakkad,Alathur,Onion,2025-07-18,Rabi,39.62,35.87,42.79,37.84,41.55,40.35,11642,None,0,0
Kollam,Kottarakkara,Onion,2025-07-19,Rabi,36.86,33.17,39.98,35.74,43.03,38.49,11245,Flood,1,1
Ernakulam,Perumbavoor,Banana,2025-07-20,Rabi,33.97,30.21,37.96,34.45,31.75,34.17,6941,Flood,1,0
Thiruvananthapuram,Neyyattinkara,Paddy,2025-07-21,Rabi,21.19,17.48,24.79,20.21,19.7,21.83,11293,Drought,0,0
Kozhikode,Vadakara,Paddy,2025-07-22,Rabi,21.95,19.6,24.92,22.71,22.9,19.79,14757,Drought,0,0
Kollam,Kottarakkara,Onion,2025-07-23,Rabi,40.03,37.82,43.32,39.46,38.28,40.61,9233,Flood,1,0
Palakkad,Alathur,Paddy,2025-07-24,Rabi,22.04,19.76,25.93,24.93,22.47,22.39,9842,Drought,0,0
Malappuram,Tirur,Tomato,2025-07-25,Rabi,31.53,28.84,33.64,29.81,29.65,31.74,10176,Drought,0,0
Ernakulam,Perumbavoor,Tomato,2025-07-26,Rabi,32.22,29.36,35.09,33.74,31.61,28.73,13575,Drought,0,0
Ernakulam,Perumbavoor,Paddy,2025-07-27,Rabi,20.69,17.07,23.02,22.32,18.52,21.37,12679,Rain,0,0
Palakkad,Alathur,Tomato,2025-07-28,Rabi,26.02,23.05,28.65,24.69,27.25,29.27,13647,Rain,0,0
Palakkad,Alathur,Banana,2025-07-29,Rabi,34.39,31.57,37.3,34.64,32.44,35.12,11943,Flood,0,0
Thrissur,Chalakudy,Onion,2025-07-30,Rabi,40.07,36.43,42.83,41.48,38.51,40.23,13270,Flood,1,1
Ernakulam,Perumbavoor,Tomato,2025-07-31,Rabi,28.91,25.8,31.79,29.89,30.72,29.9,11603,None,0,1
Kollam,Kottarakkara,Tomato,2025-08-01,Rabi,31.05,28.37,34.5,32.23,30.09,31.12,13975,Drought,0,1
Palakkad,Alathur,Tomato,2025-08-02,Rabi,26.42,22.84,29.84,24.31,31.77,29.75,12492,None,0,0
Thiruvananthapuram,Neyyattinkara,Onion,2025-08-03,Rabi,42.28,38.84,44.63,42.27,40.06,39.13,13109,Drought,0,1
Ernakulam,Perumbavoor,Paddy,2025-08-04,Rabi,22.17,19.39,25.51,21.3,19.62,23.63,11721,Drought,0,0
Palakkad,Alathur,Onion,2025-08-05,Rabi,38.63,35.99,41.11,39.69,39.92,38.91,13449,Flood,0,0
Thrissur,Chalakudy,Onion,2025-08-06,Rabi,38.29,35.17,40.75,40.65,40.74,39.72,12328,None,0,0
Palakkad,Alathur,Banana,2025-08-07,Rabi,35.81,32.75,37.81,36.09,37.18,35.14,13462,Flood,0,0
Malappuram,Tirur,Onion,2025-08-08,Rabi,57.19,55.09,61.12,56.97,40.72,39.18,15880,Rain,0,0
Malappuram,Tirur,Onion,2025-08-09,Rabi,38.05,35.23,40.69,37.09,39.16,40.74,9585,None,0,1
Thiruvananthapuram,Neyyattinkara,Paddy,2025-08-10,Rabi,17.4,14.57,20.19,19.03,20.33,19.93,9735,None,0,0
Malappuram,Tirur,Banana,2025-08-11,Rabi,37.43,34.2,39.64,36.44,33.81,33.55,8302,None,0,0
Ernakulam,Perumbavoor,Banana,2025-08-12,Rabi,32.51,29.25,36.11,30.56,35.43,34.1,19448,Rain,0,0
Kollam,Kottarakkara,Paddy,2025-08-13,Rabi,19.58,16.12,22.13,18.29,23.3,22.06,13154,Rain,0,0
Thrissur,Chalakudy,Paddy,2025-08-14,Rabi,18.77,16.28,21.89,21.39,20.89,20.57,15428,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Onion,2025-08-15,Rabi,39.96,36.06,42.98,38.21,40.06,39.22,2971,None,0,1
Ernakulam,Perumbavoor,Banana,2025-08-16,Rabi,32.24,29.07,34.31,31.45,32.27,34.58,9667,None,0,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-08-17,Rabi,30.96,28.34,34.33,29.11,31.36,28.72,4975,Flood,0,1
Kollam,Kottarakkara,Paddy,2025-08-18,Rabi,23.47,19.97,25.83,22.19,23.64,21.56,14370,Flood,0,0
Kollam,Kottarakkara,Paddy,2025-08-19,Rabi,11.55,7.67,14.36,11.72,21.19,22.28,12334,Flood,0,0
Kollam,Kottarakkara,Banana,2025-08-20,Rabi,32.54,29.35,35.19,33.42,30.83,35.32,16021,Drought,0,0
Palakkad,Alathur,Onion,2025-08-21,Rabi,63.59,59.74,66.33,65.33,39.87,39.89,8311,Flood,1,1
Malappuram,Tirur,Banana,2025-08-22,Rabi,37.5,35.37,40.26,36.77,34.51,34.25,7978,Rain,0,0
Ernakulam,Perumbavoor,Onion,2025-08-23,Rabi,36.51,34.48,39.75,36.52,39.32,39.91,15196,None,0,0
Thrissur,Chalakudy,Paddy,2025-08-24,Rabi,21.45,18.36,24.77,22.59,21.67,20.68,8994,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Onion,2025-08-25,Rabi,40.53,37.35,43.45,40.66,41.37,39.85,11107,Rain,0,0
Kozhikode,Vadakara,Onion,2025-08-26,Rabi,39.54,37.18,42.83,38.16,42.17,41.14,8360,Rain,0,1
Palakkad,Alathur,Paddy,2025-08-27,Rabi,22.61,19.05,24.64,19.84,22.48,20.3,13079,Drought,0,0
Ernakulam,Perumbavoor,Paddy,2025-08-28,Rabi,8.57,6.29,11.73,6.77,21.7,20.3,9480,Drought,0,0
Palakkad,Alathur,Tomato,2025-08-29,Rabi,32.79,30.37,36.25,36.11,31.41,28.91,17290,Rain,0,1
Thrissur,Chalakudy,Paddy,2025-08-30,Rabi,17.88,14.3,21.28,17.42,21.08,22.92,14737,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-08-31,Rabi,29.07,25.97,32.2,27.65,31.5,29.47,12650,None,0,0
Kozhikode,Vadakara,Banana,2025-09-01,Rabi,31.26,28.53,34.74,32.11,34.73,32.76,15094,Rain,0,0
Palakkad,Alathur,Banana,2025-09-02,Rabi,35.11,32.12,38.2,36.22,33.43,34.18,12190,Flood,1,0
Thiruvananthapuram,Neyyattinkara,Paddy,2025-09-03,Rabi,20.7,18.03,23.92,20.96,22.88,22.07,8454,Flood,0,0
Malappuram,Tirur,Paddy,2025-09-04,Rabi,22.97,20.69,25.88,24.76,20.77,21.51,13482,Rain,0,0
Ernakulam,Perumbavoor,Banana,2025-09-05,Rabi,32.3,29.69,34.62,31.73,35.13,33.5,14926,Rain,0,0
Malappuram,Tirur,Onion,2025-09-06,Rabi,42.61,38.72,46.53,44.33,42.97,39.91,12531,None,0,0
Ernakulam,Perumbavoor,Tomato,2025-09-07,Rabi,30.64,28.04,32.74,30.55,30.81,28.29,12614,Drought,0,1
Kozhikode,Vadakara,Paddy,2025-09-08,Rabi,18.25,14.52,20.55,16.81,22.1,20.8,14092,Flood,1,0
Malappuram,Tirur,Banana,2025-09-09,Rabi,33.56,31.48,35.99,35.22,33.64,32.05,12676,None,0,0
Kollam,Kottarakkara,Paddy,2025-09-10,Rabi,16.66,14.02,18.94,14.48,19.68,19.99,10364,Rain,0,0
Palakkad,Alathur,Onion,2025-09-11,Rabi,37.92,34.23,41.16,35.81,42.31,39.32,5307,Drought,0,0
Thrissur,Chalakudy,Onion,2025-09-12,Rabi,39.28,36.81,41.57,37.59,38.67,40.71,10655,Rain,0,1
Palakkad,Alathur,Tomato,2025-09-13,Rabi,27.69,24.82,30.47,28.36,31.72,30.54,4639,None,0,0
Ernakulam,Perumbavoor,Banana,2025-09-14,Rabi,31.77,28.68,34.06,31.84,33.63,33.67,9051,Flood,0,0
Palakkad,Alathur,Tomato,2025-09-15,Rabi,16.31,13.61,18.85,19.32,30.04,30.64,12018,None,0,0
Ernakulam,Perumbavoor,Tomato,2025-09-16,Rabi,30.09,26.93,33.84,30.0,28.32,28.49,13158,Flood,0,0
Ernakulam,Perumbavoor,Onion,2025-09-17,Rabi,40.38,37.64,43.21,41.79,41.1,39.19,15397,Rain,0,1
Kozhikode,Vadakara,Paddy,2025-09-18,Rabi,22.53,20.19,26.08,23.57,24.37,23.04,14069,Rain,0,0
Thrissur,Chalakudy,Paddy,2025-09-19,Rabi,22.13,19.5,25.01,23.75,20.12,20.43,14020,None,0,0
Kozhikode,Vadakara,Banana,2025-09-20,Rabi,32.29,29.27,34.3,33.18,34.24,33.14,12077,Rain,0,0
Thrissur,Chalakudy,Onion,2025-09-21,Rabi,25.57,22.72,29.33,25.69,40.13,40.33,13377,None,0,0
Kozhikode,Vadakara,Onion,2025-09-22,Rabi,39.34,36.61,42.64,39.87,38.43,39.2,9986,Drought,0,1
Kollam,Kottarakkara,Banana,2025-09-23,Rabi,34.94,32.16,38.44,35.18,33.8,34.69,13136,None,0,0
Ernakulam,Perumbavoor,Paddy,2025-09-24,Rabi,20.42,17.87,24.21,18.87,19.77,19.53,12421,Rain,0,0
Kollam,Kottarakkara,Paddy,2025-09-25,Rabi,19.28,16.31,22.44,18.54,20.81,22.04,14786,None,0,0
Palakkad,Alathur,Tomato,2025-09-26,Rabi,29.89,27.09,32.77,31.79,26.98,31.88,14077,Rain,0,0
Thrissur,Chalakudy,Onion,2025-09-27,Rabi,40.21,36.93,42.71,38.87,39.34,40.61,13896,Rain,0,1
Thiruvananthapuram,Neyyattinkara,Paddy,2025-09-28,Rabi,22.34,20.14,24.68,21.25,19.61,21.2,14309,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-09-29,Rabi,34.01,30.45,36.05,36.23,34.05,34.0,14011,Flood,1,0
Ernakulam,Perumbavoor,Banana,2025-09-30,Rabi,36.44,32.99,39.71,34.42,32.32,33.69,21476,Flood,1,0
Palakkad,Alathur,Banana,2025-10-01,Rabi,50.22,46.57,52.86,50.04,34.93,34.98,12509,Rain,0,0
Ernakulam,Perumbavoor,Onion,2025-10-02,Rabi,42.33,39.71,45.82,40.54,38.85,41.16,12032,None,0,1
Kollam,Kottarakkara,Paddy,2025-10-03,Rabi,18.48,15.3,21.12,16.5,19.78,21.0,13402,None,0,0
Kollam,Kottarakkara,Banana,2025-10-04,Rabi,33.34,29.37,35.67,33.92,33.34,35.22,19655,None,0,0
Palakkad,Alathur,Paddy,2025-10-05,Rabi,20.21,17.33,22.63,20.93,21.6,21.14,13959,Flood,0,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-10-06,Rabi,34.96,31.86,37.79,34.25,35.97,34.2,10845,None,0,0
Kollam,Kottarakkara,Onion,2025-10-07,Rabi,44.89,41.54,48.33,44.72,40.38,40.18,11610,Rain,0,1
Ernakulam,Perumbavoor,Tomato,2025-10-08,Rabi,30.9,28.35,33.54,29.63,30.89,28.24,8105,Flood,1,0
Thrissur,Chalakudy,Onion,2025-10-09,Rabi,43.65,39.77,47.3,41.77,37.06,38.77,17220,None,0,0
Palakkad,Alathur,Onion,2025-10-10,Rabi,36.42,34.22,39.01,34.99,37.81,39.73,10691,Drought,0,1
Palakkad,Alathur,Tomato,2025-10-11,Rabi,29.04,26.39,31.44,31.82,28.2,29.9,13015,Flood,1,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-10-12,Rabi,28.04,24.87,30.94,28.77,29.4,30.37,11676,Flood,0,1
Malappuram,Tirur,Onion,2025-10-13,Rabi,35.9,32.63,38.18,37.86,43.11,39.82,9306,Drought,0,1
Kozhikode,Vadakara,Paddy,2025-10-14,Rabi,24.01,21.33,26.33,26.85,20.75,20.78,11760,None,0,0
Kozhikode,Vadakara,Paddy,2025-10-15,Rabi,17.65,14.64,21.42,17.21,23.57,20.83,8879,None,0,0
Thrissur,Chalakudy,Onion,2025-10-16,Rabi,40.99,37.76,44.2,39.99,39.9,38.73,8890,Drought,0,1
Malappuram,Tirur,Banana,2025-10-17,Rabi,35.48,31.63,37.68,35.65,32.84,34.12,10178,Flood,1,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-10-18,Rabi,32.43,29.05,36.03,34.18,35.17,33.98,12433,Rain,0,0
Kollam,Kottarakkara,Paddy,2025-10-19,Rabi,20.98,17.32,23.12,21.71,19.8,21.86,13060,Rain,0,0
Palakkad,Alathur,Onion,2025-10-20,Rabi,39.47,36.59,42.0,38.74,41.26,39.85,9903,Flood,0,0
Kollam,Kottarakkara,Onion,2025-10-21,Rabi,39.23,35.97,42.17,40.38,37.58,39.64,15211,Rain,0,1
Malappuram,Tirur,Paddy,2025-10-22,Rabi,20.66,16.83,24.05,21.07,22.63,21.89,10679,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-10-23,Rabi,29.74,26.3,32.03,31.1,31.41,29.91,11839,Drought,0,0
Kollam,Kottarakkara,Tomato,2025-10-24,Rabi,30.54,26.68,33.03,32.59,31.6,30.69,8763,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-10-25,Rabi,29.45,26.73,32.52,29.12,32.13,29.76,15760,Flood,1,0
Palakkad,Alathur,Paddy,2025-10-26,Rabi,19.86,16.03,22.85,19.12,21.72,22.57,11364,Drought,0,0
Kollam,Kottarakkara,Tomato,2025-10-27,Rabi,24.87,21.45,28.73,22.52,30.45,28.53,9403,None,0,0
Malappuram,Tirur,Banana,2025-10-28,Rabi,34.02,30.47,36.74,30.35,33.43,32.84,7502,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-10-29,Rabi,28.4,26.23,30.68,26.8,30.7,31.2,10906,Drought,0,0
Thiruvananthapuram,Neyyattinkara,Onion,2025-10-30,Rabi,38.81,36.0,41.74,38.19,38.34,38.71,7063,Flood,0,0
Malappuram,Tirur,Banana,2025-10-31,Rabi,31.34,29.05,34.2,33.79,32.96,31.06,10238,None,0,0
Kollam,Kottarakkara,Tomato,2025-11-01,Rabi,26.82,24.15,30.49,26.91,29.93,30.06,11877,Flood,1,1
Kozhikode,Vadakara,Banana,2025-11-02,Rabi,33.25,29.73,35.38,31.07,33.89,35.02,17441,None,0,0
Kozhikode,Vadakara,Onion,2025-11-03,Rabi,39.52,37.04,42.66,39.33,40.75,41.49,10541,Drought,0,1
Ernakulam,Perumbavoor,Onion,2025-11-04,Rabi,41.39,38.35,44.73,40.16,40.49,40.97,8127,Drought,0,0
Thrissur,Chalakudy,Banana,2025-11-05,Rabi,32.95,30.06,35.84,34.38,34.92,35.04,14545,None,0,0
Kozhikode,Vadakara,Banana,2025-11-06,Rabi,33.32,29.46,37.03,36.62,34.21,30.94,11152,Rain,0,0
Malappuram,Tirur,Banana,2025-11-07,Rabi,33.06,29.54,36.07,34.25,33.32,35.1,13674,None,0,0
Palakkad,Alathur,Tomato,2025-11-08,Rabi,28.0,24.86,30.09,27.79,28.84,30.18,9655,Rain,0,1
Palakkad,Alathur,Banana,2025-11-09,Rabi,34.15,30.59,37.6,33.74,33.77,36.05,10918,Rain,0,0
Malappuram,Tirur,Banana,2025-11-10,Rabi,30.13,27.99,33.67,31.65,35.51,32.02,9897,Drought,0,0
Palakkad,Alathur,Banana,2025-11-11,Rabi,34.87,32.71,38.18,35.66,33.99,34.02,9184,None,0,0
Kollam,Kottarakkara,Onion,2025-11-12,Rabi,35.2,31.21,37.44,38.27,38.55,40.18,11523,Flood,0,1
Kozhikode,Vadakara,Banana,2025-11-13,Rabi,35.79,33.32,38.25,35.96,34.23,31.37,9499,Drought,0,0
Ernakulam,Perumbavoor,Paddy,2025-11-14,Rabi,22.49,19.87,25.4,23.47,19.57,19.42,12379,Rain,0,0
Kollam,Kottarakkara,Paddy,2025-11-15,Rabi,15.19,11.8,18.48,13.47,23.64,22.45,13461,Rain,0,0
Kozhikode,Vadakara,Tomato,2025-11-16,Rabi,30.61,27.56,34.45,27.68,28.89,29.7,9841,None,0,0
Ernakulam,Perumbavoor,Banana,2025-11-17,Rabi,33.3,29.48,35.87,35.25,33.19,33.66,14218,Drought,0,0
Thrissur,Chalakudy,Banana,2025-11-18,Rabi,52.97,50.66,56.78,51.71,32.89,34.06,10965,Drought,0,0
Kollam,Kottarakkara,Tomato,2025-11-19,Rabi,29.37,26.01,33.19,28.37,28.39,30.61,10986,Drought,0,1
Ernakulam,Perumbavoor,Onion,2025-11-20,Rabi,41.24,39.12,43.46,39.57,39.0,39.78,11616,Rain,0,0
Thrissur,Chalakudy,Onion,2025-11-21,Rabi,41.51,38.83,44.18,40.86,41.12,40.37,11679,None,0,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-11-22,Rabi,32.1,29.83,34.43,33.24,32.61,33.98,11838,Rain,0,0
Ernakulam,Perumbavoor,Onion,2025-11-23,Rabi,39.59,36.22,41.97,39.01,38.77,38.38,16211,Rain,0,0
Kozhikode,Vadakara,Banana,2025-11-24,Rabi,33.02,30.38,35.53,32.83,33.8,35.1,17799,Flood,1,0
Ernakulam,Perumbavoor,Onion,2025-11-25,Rabi,40.32,36.7,43.72,40.08,38.31,38.56,6678,None,0,1
Kozhikode,Vadakara,Banana,2025-11-26,Rabi,32.41,28.91,34.64,29.27,35.62,34.42,11245,Flood,1,0
Ernakulam,Perumbavoor,Paddy,2025-11-27,Rabi,23.22,19.54,25.74,21.61,19.77,19.07,14323,Rain,0,0
Thrissur,Chalakudy,Banana,2025-11-28,Rabi,32.38,29.27,34.86,32.4,35.5,35.37,11912,Flood,0,0
Palakkad,Alathur,Tomato,2025-11-29,Rabi,30.77,27.09,34.0,29.41,32.53,29.83,12240,Rain,0,0
Malappuram,Tirur,Paddy,2025-11-30,Rabi,20.19,18.1,22.48,21.99,21.3,21.76,13061,None,0,0
Thrissur,Chalakudy,Tomato,2025-12-01,Rabi,29.56,25.62,32.29,30.95,30.52,29.04,9032,None,0,1
Malappuram,Tirur,Paddy,2025-12-02,Rabi,21.3,18.91,23.82,22.66,23.46,19.22,12076,None,0,0
Ernakulam,Perumbavoor,Banana,2025-12-03,Rabi,34.98,32.85,38.96,35.42,35.51,34.66,9043,Flood,0,0
Palakkad,Alathur,Banana,2025-12-04,Rabi,31.97,29.85,35.96,32.44,35.49,34.14,7266,Rain,0,0
Kozhikode,Vadakara,Banana,2025-12-05,Rabi,31.91,28.11,35.63,32.95,33.48,34.12,15196,None,0,0
Malappuram,Tirur,Paddy,2025-12-06,Rabi,18.6,16.48,20.75,17.98,20.22,21.36,14318,Flood,1,0
Thiruvananthapuram,Neyyattinkara,Onion,2025-12-07,Rabi,37.04,33.55,40.57,37.03,41.3,38.15,11806,Rain,0,1
Palakkad,Alathur,Paddy,2025-12-08,Rabi,18.57,15.79,22.36,17.61,17.24,22.39,10932,None,0,0
Palakkad,Alathur,Paddy,2025-12-09,Rabi,19.39,15.93,22.05,19.88,19.44,19.86,16530,Flood,1,0
Thrissur,Chalakudy,Onion,2025-12-10,Rabi,43.62,41.3,45.95,42.73,41.6,40.36,7758,Drought,0,1
Kollam,Kottarakkara,Onion,2025-12-11,Rabi,38.14,35.71,41.06,40.47,37.86,42.28,10285,None,0,1
Malappuram,Tirur,Onion,2025-12-12,Rabi,43.16,40.92,47.04,42.7,41.2,41.4,16169,Rain,0,1
Kozhikode,Vadakara,Onion,2025-12-13,Rabi,38.83,35.4,41.88,37.54,39.88,38.7,12717,Flood,0,1
Palakkad,Alathur,Paddy,2025-12-14,Rabi,19.36,16.39,22.86,20.98,20.14,19.26,16202,None,0,0
Kollam,Kottarakkara,Paddy,2025-12-15,Rabi,21.37,17.64,24.51,21.41,22.64,21.87,9714,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-12-16,Rabi,29.1,25.59,32.06,27.43,27.8,30.58,13176,Rain,0,1
Thiruvananthapuram,Neyyattinkara,Banana,2025-12-17,Rabi,35.52,32.52,37.79,37.44,35.16,34.86,5766,Drought,0,0
Kollam,Kottarakkara,Onion,2025-12-18,Rabi,39.39,36.24,43.03,40.84,38.25,40.09,13558,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Onion,2025-12-19,Rabi,40.89,37.71,44.11,41.44,40.9,40.18,7611,Rain,0,0
Ernakulam,Perumbavoor,Onion,2025-12-20,Rabi,41.01,38.15,43.28,41.44,37.83,41.38,13601,Drought,0,0
Malappuram,Tirur,Banana,2025-12-21,Rabi,31.24,28.44,33.3,30.01,33.15,33.44,12879,Drought,0,0
Kozhikode,Vadakara,Banana,2025-12-22,Rabi,32.05,30.03,36.0,33.74,35.57,34.62,12132,Drought,0,0
Thrissur,Chalakudy,Banana,2025-12-23,Rabi,35.87,32.76,38.36,35.46,32.91,35.19,12952,Rain,0,0
Malappuram,Tirur,Banana,2025-12-24,Rabi,32.63,29.79,36.13,32.0,32.9,36.02,12012,Rain,0,0
Kozhikode,Vadakara,Banana,2025-12-25,Rabi,34.32,31.53,37.71,35.4,32.18,35.1,10176,Flood,0,0
Malappuram,Tirur,Banana,2025-12-26,Rabi,37.66,34.21,40.08,37.19,35.56,31.5,8474,Rain,0,0
Kollam,Kottarakkara,Tomato,2025-12-27,Rabi,29.41,27.36,32.17,26.36,30.9,30.31,9027,Flood,0,0
Kollam,Kottarakkara,Onion,2025-12-28,Rabi,39.97,36.03,42.2,41.18,36.85,38.73,10994,None,0,1
Malappuram,Tirur,Paddy,2025-12-29,Rabi,21.05,17.44,23.43,20.96,22.33,21.48,14089,Flood,1,0
Kollam,Kottarakkara,Paddy,2025-12-30,Rabi,18.22,15.32,22.11,18.44,20.54,22.46,12523,None,0,0
Ernakulam,Perumbavoor,Tomato,2025-12-31,Rabi,28.66,24.84,32.33,29.94,30.84,29.18,10954,None,0,1
Thiruvananthapuram,Neyyattinkara,Banana,2025-01-01,Rabi,33.34,31.12,36.89,35.18,34.3,34.73,10520,None,0,0
